loincId	loincScale	outcome	hpoTermId	supplementalTermId	curation	comment
6030-1	Qn	H	HP:0410226	.	HPO:nvasilevsky[2018-10-08]	.
6031-9	Qn	N	HP:0410221	.	HPO:nvasilevsky[2018-10-08]	.
6031-9	Qn	H	HP:0410221	.	HPO:nvasilevsky[2018-10-08]	.
6032-7	Qn	N	HP:0410238	.	OHSU:JP[2018-10-09]	.
6032-7	Qn	H	HP:0410238	.	OHSU:JP[2018-10-09]	.
6033-5	Qn	N	HP:0410228	.	OHSU:JP[2018-10-09]	.
6033-5	Qn	H	HP:0410228	.	OHSU:JP[2018-10-09]	.
6034-3	Qn	N	HP:0410238	.	OHSU:JP[2018-10-09]	.
6034-3	Qn	H	HP:0410238	.	OHSU:JP[2018-10-09]	.
6035-0	Qn	N	HP:0410228	.	OHSU:JP[2018-10-09]	.
6035-0	Qn	H	HP:0410228	.	OHSU:JP[2018-10-09]	.
6037-6	Qn	N	HP:0410228	.	OHSU:JP[2018-10-09]	.
6037-6	Qn	H	HP:0410228	.	OHSU:JP[2018-10-09]	.
6038-4	Qn	N	HP:0410238	.	HPO:nvasilevsky[2018-10-04]	.
6038-4	Qn	H	HP:0410238	.	HPO:nvasilevsky[2018-10-04]	.
6039-2	Qn	N	HP:0410233	.	OHSU:JP[2018-10-09]	.
6039-2	Qn	H	HP:0410233	.	OHSU:JP[2018-10-09]	.
6040-0	Qn	N	HP:0410248	.	HPO:nvasilevsky[2018-10-12]	.
6040-0	Qn	H	HP:0410248	.	HPO:nvasilevsky[2018-10-12]	.
6041-8	Qn	N	HP:0410238	.	OHSU:JP[2018-10-09]	.
6041-8	Qn	H	HP:0410238	.	OHSU:JP[2018-10-09]	.
6042-6	Qn	N	HP:0410220	.	OHSU:JP[2018-10-09]	.
6042-6	Qn	H	HP:0410220	.	OHSU:JP[2018-10-09]	.
6044-2	Qn	N	HP:0410235	.	OHSU:JP[2018-10-09]	.
6044-2	Qn	H	HP:0410235	.	OHSU:JP[2018-10-09]	.
6045-9	Qn	N	HP:0410228	.	OHSU:JP[2018-10-09]	.
6045-9	Qn	H	HP:0410228	.	OHSU:JP[2018-10-09]	.
6046-7	Qn	N	HP:0410238	.	OHSU:JP[2018-10-09]	.
6046-7	Qn	H	HP:0410238	.	OHSU:JP[2018-10-09]	.
6047-5	Qn	N	HP:0410235	.	OHSU:JP[2018-10-10]	.
6047-5	Qn	H	HP:0410235	.	OHSU:JP[2018-10-10]	.
6048-3	Qn	N	HP:0410222	.	OHSU:JP[2018-10-10]	.
6048-3	Qn	H	HP:0410222	.	OHSU:JP[2018-10-10]	.
6049-1	Qn	N	HP:0410232	.	OHSU:JP[2018-10-10]	.
6049-1	Qn	H	HP:0410232	.	OHSU:JP[2018-10-10]	.
6050-9	Qn	N	HP:0410230	.	OHSU:JP[2018-10-10]	.
6050-9	Qn	H	HP:0410230	.	OHSU:JP[2018-10-10]	.
6051-7	Qn	N	HP:0410227	.	OHSU:JP[2018-10-10]	.
6051-7	Qn	H	HP:0410227	.	OHSU:JP[2018-10-10]	.
6052-5	Qn	N	HP:0410228	.	OHSU:JP[2018-10-10]	.
6052-5	Qn	H	HP:0410228	.	OHSU:JP[2018-10-10]	.
6053-3	Qn	N	HP:0410238	.	OHSU:JP[2018-10-10]	.
6053-3	Qn	H	HP:0410238	.	OHSU:JP[2018-10-10]	.
6054-1	Qn	N	HP:0410228	.	HPO:nvasilevsky[2018-10-08]	.
6054-1	Qn	H	HP:0410228	.	HPO:nvasilevsky[2018-10-08]	.
6056-6	Qn	N	HP:0410235	.	HPO:nvasilevsky[2018-10-08]	.
6056-6	Qn	H	HP:0410235	.	HPO:nvasilevsky[2018-10-08]	.
6057-4	Qn	N	HP:0410228	.	OHSU:JP[2018-10-12]	.
6057-4	Qn	H	HP:0410228	.	OHSU:JP[2018-10-12]	.
6058-2	Qn	N	HP:0410238	.	OHSU:JP[2018-10-11]	.
6058-2	Qn	H	HP:0410238	.	OHSU:JP[2018-10-11]	.
6059-0	Qn	N	HP:0410232	.	OHSU:JP[2018-10-11]	.
6059-0	Qn	H	HP:0410232	.	OHSU:JP[2018-10-11]	.
6060-8	Qn	N	HP:0410238	.	OHSU:JP[2018-10-11]	.
6060-8	Qn	H	HP:0410238	.	OHSU:JP[2018-10-11]	.
6061-6	Qn	N	HP:0410228	.	OHSU:JP[2018-10-11]	.
6061-6	Qn	H	HP:0410228	.	OHSU:JP[2018-10-11]	.
6062-4	Qn	N	HP:0410220	.	OHSU:JP[2018-10-11]	.
6062-4	Qn	H	HP:0410220	.	OHSU:JP[2018-10-11]	.
6063-2	Qn	N	HP:0410238	.	OHSU:JP[2018-10-11]	.
6063-2	Qn	H	HP:0410238	.	OHSU:JP[2018-10-11]	.
6065-7	Qn	N	HP:0410228	.	OHSU:JP[2018-10-11]	.
6065-7	Qn	H	HP:0410228	.	OHSU:JP[2018-10-11]	.
6066-5	Qn	N	HP:0410232	.	HPO:nvasilevsky[2018-10-03]	.
6066-5	Qn	H	HP:0410232	.	HPO:nvasilevsky[2018-10-03]	.
6067-3	Qn	N	HP:0410220	.	OHSU:JP[2018-10-12]	.
6067-3	Qn	H	HP:0410220	.	OHSU:JP[2018-10-12]	.
6068-1	Qn	N	HP:0410232	.	OHSU:JP[2018-10-12]	.
6068-1	Qn	H	HP:0410232	.	OHSU:JP[2018-10-12]	.
6069-9	Qn	N	HP:0410238	.	OHSU:JP[2018-10-15]	.
6069-9	Qn	H	HP:0410238	.	OHSU:JP[2018-10-15]	.
6070-7	Qn	N	HP:0410226	.	HPO:nvasilevsky[2018-10-08]	copied from: 6030-1
6070-7	Qn	H	HP:0410226	.	HPO:nvasilevsky[2018-10-08]	copied from: 6030-1
6071-5	Qn	N	HP:0410233	.	OHSU:JP[2018-10-15];JGM:azhang[2019-02-22]	.
6071-5	Qn	H	HP:0410233	.	OHSU:JP[2018-10-15];JGM:azhang[2019-02-22]	.
6074-9	Qn	N	HP:0410225	.	HPO:nvasilevsky[2018-10-08]	.
6074-9	Qn	H	HP:0410225	.	HPO:nvasilevsky[2018-10-08]	.
6075-6	Qn	N	HP:0410232	.	HPO:nvasilevsky[2018-10-08]	.
6075-6	Qn	H	HP:0410232	.	HPO:nvasilevsky[2018-10-08]	.
6076-4	Qn	N	HP:0410222	.	HPO:nvasilevsky[2018-10-08]	.
6076-4	Qn	H	HP:0410222	.	HPO:nvasilevsky[2018-10-08]	.
6077-2	Qn	N	HP:0410238	.	HPO:nvasilevsky[2018-10-08]	.
6077-2	Qn	H	HP:0410238	.	HPO:nvasilevsky[2018-10-08]	.
6078-0	Qn	N	HP:0410235	.	HPO:nvasilevsky[2018-10-08]	.
6078-0	Qn	H	HP:0410235	.	HPO:nvasilevsky[2018-10-08]	.
6080-6	Qn	N	HP:0410238	.	HPO:nvasilevsky[2018-10-08]	.
6080-6	Qn	H	HP:0410238	.	HPO:nvasilevsky[2018-10-08]	.
6081-4	Qn	N	HP:0410238	.	HPO:nvasilevsky[2018-10-08]	.
6081-4	Qn	H	HP:0410238	.	HPO:nvasilevsky[2018-10-08]	.
6082-2	Qn	N	HP:0410222	.	HPO:nvasilevsky[2018-10-08]	.
6082-2	Qn	H	HP:0410222	.	HPO:nvasilevsky[2018-10-08]	.
6085-5	Qn	N	HP:0410238	.	OHSU:JP[2018-10-16]	.
6085-5	Qn	H	HP:0410238	.	OHSU:JP[2018-10-16]	.
6087-1	Qn	N	HP:0410228	.	OHSU:JP[2018-10-16]	.
6087-1	Qn	H	HP:0410228	.	OHSU:JP[2018-10-16]	.
6090-5	Qn	N	HP:0410238	.	HPO:nvasilevsky[2018-10-03]	.
6090-5	Qn	H	HP:0410238	.	HPO:nvasilevsky[2018-10-03]	.
6091-3	Qn	N	HP:0410247	.	HPO:nvasilevsky[2018-10-12]	.
6091-3	Qn	H	HP:0410247	.	HPO:nvasilevsky[2018-10-12]	.
6092-1	Qn	N	HP:0410222	.	UCD:tjcallahan[2019-01-28]	UCDenver survey results
6092-1	Qn	H	HP:0410222	.	UCD:tjcallahan[2019-01-28]	UCDenver survey results
6094-7	Qn	N	HP:0410232	.	OHSU:JP[2018-10-16]	.
6094-7	Qn	H	HP:0410232	.	OHSU:JP[2018-10-16]	.
6095-4	Qn	N	HP:0410248	.	HPO:nvasilevsky[2018-10-04];HPO:nvasilevsky[2018-10-12]	.
6095-4	Qn	H	HP:0410248	.	HPO:nvasilevsky[2018-10-04];HPO:nvasilevsky[2018-10-12]	.
6096-2	Qn	N	HP:0410248	.	HPO:nvasilevsky[2018-10-12]	.
6096-2	Qn	H	HP:0410248	.	HPO:nvasilevsky[2018-10-12]	.
6098-8	Qn	N	HP:0410247	.	HPO:nvasilevsky[2018-10-12]	.
6098-8	Qn	H	HP:0410247	.	HPO:nvasilevsky[2018-10-12]	.
6099-6	Qn	N	HP:0410221	.	JGM:azhang[2018-10-12]	.
6099-6	Qn	H	HP:0410221	.	JGM:azhang[2018-10-12]	.
6100-2	Qn	N	HP:0410226	.	HPO:nvasilevsky[2018-10-08]	copied from: 6030-1
6100-2	Qn	H	HP:0410226	.	HPO:nvasilevsky[2018-10-08]	copied from: 6030-1
6106-9	Qn	N	HP:0410231	.	OHSU:JP[2018-10-16]	.
6106-9	Qn	H	HP:0410231	.	OHSU:JP[2018-10-16]	.
6107-7	Qn	N	HP:0410231	.	OHSU:JP[2018-10-16]	.
6107-7	Qn	H	HP:0410231	.	OHSU:JP[2018-10-16]	.
6109-3	Qn	N	HP:0410238	.	OHSU:JP[2018-10-16]	.
6109-3	Qn	H	HP:0410238	.	OHSU:JP[2018-10-16]	.
6110-1	Qn	N	HP:0410238	.	OHSU:JP[2018-10-16]	.
6110-1	Qn	H	HP:0410238	.	OHSU:JP[2018-10-16]	.
6111-9	Qn	N	HP:0410232	.	OHSU:JP[2018-10-16]	.
6111-9	Qn	H	HP:0410232	.	OHSU:JP[2018-10-16]	.
6118-4	Qn	N	HP:0410238	.	UCD:tjcallahan[2019-02-23]	.
6118-4	Qn	H	HP:0410238	.	UCD:tjcallahan[2019-02-23]	.
6122-6	Qn	N	HP:0410228	.	UCD:tjcallahan[2019-02-23]	.
6122-6	Qn	H	HP:0410228	.	UCD:tjcallahan[2019-02-23]	.
6124-2	Qn	N	HP:0410238	.	OHSU:JP[2018-10-16]	.
6124-2	Qn	H	HP:0410238	.	OHSU:JP[2018-10-16]	.
6125-9	Qn	N	HP:0410229	.	UCD:tjcallahan[2019-02-23]	.
6125-9	Qn	H	HP:0410229	.	UCD:tjcallahan[2019-02-23]	.
6129-1	Qn	N	HP:0410226	.	HPO:nvasilevsky[2018-10-08]	copied from: 61237-4
6129-1	Qn	H	HP:0410226	.	HPO:nvasilevsky[2018-10-08]	copied from: 61237-4
6136-6	Qn	N	HP:0410230	.	OHSU:JP[2018-10-16]	.
6136-6	Qn	H	HP:0410230	.	OHSU:JP[2018-10-16]	.
6143-2	Qn	N	HP:0410247	.	HPO:nvasilevsky[2018-10-12]	.
6143-2	Qn	H	HP:0410247	.	HPO:nvasilevsky[2018-10-12]	.
6145-7	Qn	N	HP:0410248	.	HPO:nvasilevsky[2018-10-12]	.
6145-7	Qn	H	HP:0410248	.	HPO:nvasilevsky[2018-10-12]	.
6152-3	Qn	N	HP:0410238	.	OHSU:JP[2018-10-16]	.
6152-3	Qn	H	HP:0410238	.	OHSU:JP[2018-10-16]	.
6153-1	Qn	N	HP:0410238	.	OHSU:JP[2018-10-16]	.
6153-1	Qn	H	HP:0410238	.	OHSU:JP[2018-10-16]	.
6154-9	Qn	N	HP:0410228	.	UCD:tjcallahan[2019-02-23]	.
6154-9	Qn	H	HP:0410228	.	UCD:tjcallahan[2019-02-23]	.
6155-6	Qn	N	HP:0410221	.	OHSU:JP[2018-10-16]	.
6155-6	Qn	H	HP:0410221	.	OHSU:JP[2018-10-16]	.
6156-4	Qn	N	HP:0410238	.	OHSU:JP[2018-10-16]	.
6156-4	Qn	H	HP:0410238	.	OHSU:JP[2018-10-16]	.
6161-4	Qn	N	HP:0410228	.	UCD:tjcallahan[2019-02-23]	.
6161-4	Qn	H	HP:0410228	.	UCD:tjcallahan[2019-02-23]	.
6165-5	Qn	N	HP:0410222	.	UCD:tjcallahan[2019-02-01]	UCDenver survey results
6165-5	Qn	H	HP:0410222	.	UCD:tjcallahan[2019-02-01]	UCDenver survey results
6167-1	Qn	N	HP:0410228	.	UCD:tjcallahan[2019-02-23]	.
6167-1	Qn	H	HP:0410228	.	UCD:tjcallahan[2019-02-23]	.
6169-7	Qn	N	HP:0410238	.	OHSU:JP[2018-10-16]	.
6169-7	Qn	H	HP:0410238	.	OHSU:JP[2018-10-16]	.
6171-3	Qn	N	HP:0410238	.	OHSU:JP[2018-10-10]	.
6171-3	Qn	H	HP:0410238	.	OHSU:JP[2018-10-10]	.
6174-7	Qn	N	HP:0410220	.	UCD:tjcallahan[2019-02-23]	.
6174-7	Qn	H	HP:0410220	.	UCD:tjcallahan[2019-02-23]	.
6175-4	Qn	N	HP:0410238	.	UCD:tjcallahan[2019-02-23]	.
6175-4	Qn	H	HP:0410238	.	UCD:tjcallahan[2019-02-23]	.
6177-0	Qn	N	HP:0410235	.	HPO:nvasilevsky[2018-10-03]	.
6177-0	Qn	H	HP:0410235	.	HPO:nvasilevsky[2018-10-03]	.
6178-8	Qn	N	HP:0410238	.	UCD:tjcallahan[2019-02-23]	.
6178-8	Qn	H	HP:0410238	.	UCD:tjcallahan[2019-02-23]	.
6179-6	Qn	N	HP:0410221	.	OHSU:JP[2018-10-16]	.
6179-6	Qn	H	HP:0410221	.	OHSU:JP[2018-10-16]	.
6182-0	Qn	N	HP:0410232	.	OHSU:JP[2018-10-16]	.
6182-0	Qn	H	HP:0410232	.	OHSU:JP[2018-10-16]	.
6183-8	Qn	N	HP:0410238	.	OHSU:JP[2018-10-16]	.
6183-8	Qn	H	HP:0410238	.	OHSU:JP[2018-10-16]	.
6185-3	Qn	N	HP:0410228	.	UCD:tjcallahan[2019-02-23]	.
6185-3	Qn	H	HP:0410228	.	UCD:tjcallahan[2019-02-23]	.
6189-5	Qn	N	HP:0410238	.	OHSU:JP[2018-10-16]	.
6189-5	Qn	H	HP:0410238	.	OHSU:JP[2018-10-16]	.
6190-3	Qn	N	HP:0410228	.	OHSU:JP[2018-10-16]	.
6190-3	Qn	H	HP:0410228	.	OHSU:JP[2018-10-16]	.
6193-7	Qn	N	HP:0410228	.	UCD:tjcallahan[2019-02-23]	.
6193-7	Qn	H	HP:0410228	.	UCD:tjcallahan[2019-02-23]	.
6194-5	Qn	N	HP:0410228	.	UCD:tjcallahan[2019-02-23]	.
6194-5	Qn	H	HP:0410228	.	UCD:tjcallahan[2019-02-23]	.
6195-2	Qn	N	HP:0410238	.	HPO:nvasilevsky[2018-10-08]	.
6195-2	Qn	H	HP:0410238	.	HPO:nvasilevsky[2018-10-08]	.
6198-6	Qn	N	HP:0410235	.	UCD:tjcallahan[2019-02-23]	.
6198-6	Qn	H	HP:0410235	.	UCD:tjcallahan[2019-02-23]	.
6202-6	Qn	N	HP:0410226	.	HPO:nvasilevsky[2018-10-08]	copied from: 61349-7
6202-6	Qn	H	HP:0410226	.	HPO:nvasilevsky[2018-10-08]	copied from: 61349-7
6203-4	Qn	N	HP:0410228	.	UCD:tjcallahan[2019-02-23]	.
6203-4	Qn	H	HP:0410228	.	UCD:tjcallahan[2019-02-23]	.
6204-2	Qn	N	HP:0410228	.	UCD:tjcallahan[2019-02-23]	.
6204-2	Qn	H	HP:0410228	.	UCD:tjcallahan[2019-02-23]	.
6205-9	Qn	N	HP:0410228	.	UCD:tjcallahan[2019-02-23]	.
6205-9	Qn	H	HP:0410228	.	UCD:tjcallahan[2019-02-23]	.
6206-7	Qn	N	HP:0410230	.	OHSU:JP[2018-10-16]	.
6206-7	Qn	H	HP:0410230	.	OHSU:JP[2018-10-16]	.
6208-3	Qn	N	HP:0410230	.	JGM:azhang[2018-10-12];JGM:azhang[2018-10-12]	.
6208-3	Qn	H	HP:0410230	.	JGM:azhang[2018-10-12];JGM:azhang[2018-10-12]	.
6209-1	Qn	N	HP:0410230	.	OHSU:JP[2018-10-16]	.
6209-1	Qn	H	HP:0410230	.	OHSU:JP[2018-10-16]	.
6212-5	Qn	N	HP:0410232	.	OHSU:JP[2018-10-16]	.
6212-5	Qn	H	HP:0410232	.	OHSU:JP[2018-10-16]	.
6218-2	Qn	N	HP:0410228	.	HPO:nvasilevsky[2018-10-04]	.
6218-2	Qn	H	HP:0410228	.	HPO:nvasilevsky[2018-10-04]	.
6219-0	Qn	N	HP:0410233	.	OHSU:JP[2018-10-16]	.
6219-0	Qn	H	HP:0410233	.	OHSU:JP[2018-10-16]	.
6220-8	Qn	N	HP:0410238	.	JGM:azhang[2018-10-12]	.
6220-8	Qn	H	HP:0410238	.	JGM:azhang[2018-10-12]	.
6228-1	Qn	N	HP:0410238	.	OHSU:JP[2018-10-16]	.
6228-1	Qn	H	HP:0410238	.	OHSU:JP[2018-10-16]	.
6229-9	Qn	N	HP:0410232	.	OHSU:JP[2018-10-16]	.
6229-9	Qn	H	HP:0410232	.	OHSU:JP[2018-10-16]	.
6230-7	Qn	N	HP:0410238	.	JGM:azhang[2018-10-12]	.
6230-7	Qn	H	HP:0410238	.	JGM:azhang[2018-10-12]	.
6234-9	Qn	N	HP:0410238	.	UCD:tjcallahan[2019-02-23]	.
6234-9	Qn	H	HP:0410238	.	UCD:tjcallahan[2019-02-23]	.
6237-2	Qn	N	HP:0410222	.	UCD:tjcallahan[2019-02-23]	.
6237-2	Qn	H	HP:0410222	.	UCD:tjcallahan[2019-02-23]	.
6242-2	Qn	N	HP:0410228	.	OHSU:JP[2018-10-16]	.
6242-2	Qn	H	HP:0410228	.	OHSU:JP[2018-10-16]	.
6244-8	Qn	N	HP:0410238	.	OHSU:JP[2018-10-16]	.
6244-8	Qn	H	HP:0410238	.	OHSU:JP[2018-10-16]	.
6246-3	Qn	N	HP:0410222	.	OHSU:JP[2018-10-16]	.
6246-3	Qn	H	HP:0410222	.	OHSU:JP[2018-10-16]	.
6248-9	Qn	N	HP:0410228	.	OHSU:JP[2018-10-16]	.
6248-9	Qn	H	HP:0410228	.	OHSU:JP[2018-10-16]	.
6254-7	Qn	N	HP:0410235	.	HPO:nvasilevsky[2018-10-03]	.
6254-7	Qn	H	HP:0410235	.	HPO:nvasilevsky[2018-10-03]	.
6257-0	Qn	N	HP:0410228	.	UCD:tjcallahan[2019-02-23]	.
6257-0	Qn	H	HP:0410228	.	UCD:tjcallahan[2019-02-23]	.
6258-8	Qn	N	HP:0410228	.	UCD:tjcallahan[2019-02-23]	.
6258-8	Qn	H	HP:0410228	.	UCD:tjcallahan[2019-02-23]	.
6259-6	Qn	N	HP:0410230	.	OHSU:JP[2018-10-15]	.
6259-6	Qn	H	HP:0410230	.	OHSU:JP[2018-10-15]	.
6261-2	Qn	N	HP:0410238	.	OHSU:JP[2018-10-16]	.
6261-2	Qn	H	HP:0410238	.	OHSU:JP[2018-10-16]	.
6263-8	Qn	N	HP:0410238	.	HPO:nvasilevsky[2018-10-04]	.
6263-8	Qn	H	HP:0410238	.	HPO:nvasilevsky[2018-10-04]	.
6265-3	Qn	N	HP:0410238	.	OHSU:JP[2018-10-16]	.
6265-3	Qn	H	HP:0410238	.	OHSU:JP[2018-10-16]	.
6266-1	Qn	N	HP:0410228	.	JGM:azhang[2018-10-12];JAX:azhang[2019-02-07]	.
6266-1	Qn	H	HP:0410228	.	JGM:azhang[2018-10-12];JAX:azhang[2019-02-07]	.
6268-7	Qn	N	HP:0410222	.	UCD:tjcallahan[2019-02-23]	.
6268-7	Qn	H	HP:0410222	.	UCD:tjcallahan[2019-02-23]	.
6270-3	Qn	N	HP:0410222	.	UCD:tjcallahan[2019-02-01]	UCDenver survey results
6270-3	Qn	H	HP:0410222	.	UCD:tjcallahan[2019-02-01]	UCDenver survey results
6271-1	Qn	N	HP:0410233	.	UCD:tjcallahan[2019-02-23]	.
6271-1	Qn	H	HP:0410233	.	UCD:tjcallahan[2019-02-23]	.
6273-7	Qn	N	HP:0410230	.	OHSU:JP[2018-10-16]	.
6273-7	Qn	H	HP:0410230	.	OHSU:JP[2018-10-16]	.
6274-5	Qn	N	HP:0410238	.	OHSU:JP[2018-10-10]	.
6274-5	Qn	H	HP:0410238	.	OHSU:JP[2018-10-10]	.
6276-0	Qn	N	HP:0410228	.	OHSU:JP[2018-10-16]	.
6276-0	Qn	H	HP:0410228	.	OHSU:JP[2018-10-16]	.
6278-6	Qn	N	HP:0410238	.	OHSU:JP[2018-10-16]	.
6278-6	Qn	H	HP:0410238	.	OHSU:JP[2018-10-16]	.
6279-4	Qn	N	HP:0410228	.	UCD:tjcallahan[2019-02-23]	.
6279-4	Qn	H	HP:0410228	.	UCD:tjcallahan[2019-02-23]	.
6280-2	Qn	N	HP:0410235	.	UCD:tjcallahan[2019-02-23]	.
6280-2	Qn	H	HP:0410235	.	UCD:tjcallahan[2019-02-23]	.
6282-8	Qn	N	HP:0410238	.	OHSU:JP[2018-10-16]	.
6282-8	Qn	H	HP:0410238	.	OHSU:JP[2018-10-16]	.
6286-9	Qn	N	HP:0410238	.	HPO:nvasilevsky[2018-10-03]	.
6286-9	Qn	H	HP:0410238	.	HPO:nvasilevsky[2018-10-03]	.
6287-7	Qn	N	HP:0410232	.	OHSU:JP[2018-10-09]	.
6287-7	Qn	H	HP:0410232	.	OHSU:JP[2018-10-09]	.
6288-5	Qn	N	HP:0410235	.	UCD:tjcallahan[2019-02-23]	.
6288-5	Qn	H	HP:0410235	.	UCD:tjcallahan[2019-02-23]	.
6298-4	Qn	L	HP:0002900	.	JGM:azhang[2018-04-25]	.
6298-4	Qn	N	HP:0011042	.	JGM:azhang[2018-04-25]	.
6298-4	Qn	H	HP:0002153	.	JGM:azhang[2018-04-25]	.
6299-2	Qn	L	HP:0031969	.	UCD:tjcallahan[2019-02-23]	.
6299-2	Qn	N	HP:0031970	.	UCD:tjcallahan[2019-02-23]	.
6299-2	Qn	H	HP:0003138	.	UCD:tjcallahan[2019-02-23]	.
6301-6	Qn	L	HP:0032198	.	JGM:lccarmody[2018-10-16];JAX:azhang[2019-01-21]	.
6301-6	Qn	N	HP:0032199	.	JGM:lccarmody[2018-10-16];JAX:azhang[2019-01-21]	.
6301-6	Qn	H	HP:0008151	.	JGM:lccarmody[2018-10-16];JAX:azhang[2019-01-21]	.
6304-0	Qn	N	HP:0410221	.	HPO:nvasilevsky[2018-10-08]	.
6304-0	Qn	H	HP:0410221	.	HPO:nvasilevsky[2018-10-08]	.
6597-9	Qn	N	HP:0410174	.	HPO:nvasilevsky[2018-05-18]	.
6597-9	Qn	H	HP:0410174	.	HPO:nvasilevsky[2018-05-18]	.
6598-7	Qn	N	HP:0410174	.	HPO:nvasilevsky[2018-05-18]	.
6598-7	Qn	H	HP:0410174	.	HPO:nvasilevsky[2018-05-18]	.
6687-8	Qn	L	HP:0012405	.	UCD:tjcallahan[2019-02-23]	.
6687-8	Qn	N	HP:0012404	.	UCD:tjcallahan[2019-02-23]	.
6687-8	Qn	H	HP:0012406	.	UCD:tjcallahan[2019-02-23]	.
6690-2	Qn	L	HP:0001882	.	JGM:Aaron[2018-03-20]	.
6690-2	Qn	N	HP:0011893	.	JGM:Aaron[2018-03-20]	.
6690-2	Qn	H	HP:0001974	.	JGM:Aaron[2018-03-20]	.
6711-6	Qn	N	HP:0410225	.	HPO:nvasilevsky[2018-10-03]	.
6711-6	Qn	H	HP:0410225	.	HPO:nvasilevsky[2018-10-03]	.
6712-4	Qn	N	HP:0410225	.	HPO:nvasilevsky[2018-10-04]	.
6712-4	Qn	H	HP:0410225	.	HPO:nvasilevsky[2018-10-04]	.
6718-1	Qn	N	HP:0410230	.	OHSU:JP[2018-10-11]	.
6718-1	Qn	H	HP:0410230	.	OHSU:JP[2018-10-11]	.
6719-9	Qn	N	HP:0410228	.	HPO:nvasilevsky[2018-10-12]	.
6719-9	Qn	H	HP:0410228	.	HPO:nvasilevsky[2018-10-12]	.
6724-9	Qn	N	HP:0410228	.	UCD:tjcallahan[2019-02-23]	.
6724-9	Qn	H	HP:0410228	.	UCD:tjcallahan[2019-02-23]	.
6740-5	Qn	N	HP:0410235	.	UCD:tjcallahan[2019-02-23]	.
6740-5	Qn	H	HP:0410235	.	UCD:tjcallahan[2019-02-23]	.
6742-1	Nom	H	HP:0001877	.	JGM:lccarmody[2018-10-16]	.
6742-1	Nom	POS	HP:0001877	.	JGM:lccarmody[2018-10-16]	.
6742-1	Nom	NEG	HP:0001877	.	JGM:lccarmody[2018-10-16]	.
6742-1	Nom	N	HP:0001877	.	JGM:lccarmody[2018-10-16]	.
6768-6	Qn	L	HP:0003282	.	HPO:probinson[2018-04-03]	.
6768-6	Qn	N	HP:0004379	.	HPO:probinson[2018-04-03]	.
6768-6	Qn	H	HP:0003155	.	HPO:probinson[2018-04-03]	.
6771-0	Qn	L	HP:0032025	.	UCD:tjcallahan[2019-02-23]	.
6771-0	Qn	N	HP:0032025	.	UCD:tjcallahan[2019-02-23]	.
6773-6	Qn	N	HP:0040081	.	JGM:lccarmody[2019-05-08]	.
6773-6	Qn	H	HP:0032232	.	JGM:lccarmody[2019-05-08]	.
6829-6	Qn	N	HP:0410225	.	HPO:nvasilevsky[2018-10-04]	.
6829-6	Qn	H	HP:0410225	.	HPO:nvasilevsky[2018-10-04]	.
6830-4	Qn	N	HP:0410232	.	OHSU:JP[2018-10-08]	.
6830-4	Qn	H	HP:0410232	.	OHSU:JP[2018-10-08]	.
6831-2	Qn	N	HP:0410228	.	UCD:tjcallahan[2019-02-23]	.
6831-2	Qn	H	HP:0410228	.	UCD:tjcallahan[2019-02-23]	.
6833-8	Qn	N	HP:0410247	.	OHSU:JP[2018-10-11];HPO:nvasilevsky[2018-10-12]	.
6833-8	Qn	H	HP:0410247	.	OHSU:JP[2018-10-11];HPO:nvasilevsky[2018-10-12]	.
6835-3	Qn	N	HP:0410228	.	OHSU:JP[2018-10-11]	.
6835-3	Qn	H	HP:0410228	.	OHSU:JP[2018-10-11]	.
6836-1	Qn	N	HP:0410221	.	OHSU:JP[2018-10-15]	.
6836-1	Qn	H	HP:0410221	.	OHSU:JP[2018-10-15]	.
6837-9	Qn	N	HP:0410228	.	HPO:nvasilevsky[2018-10-08]	.
6837-9	Qn	H	HP:0410228	.	HPO:nvasilevsky[2018-10-08]	.
6838-7	Qn	N	HP:0410221	.	HPO:nvasilevsky[2018-10-08]	.
6838-7	Qn	H	HP:0410221	.	HPO:nvasilevsky[2018-10-08]	.
6841-1	Qn	N	HP:0410228	.	UCD:tjcallahan[2019-02-23]	.
6841-1	Qn	H	HP:0410228	.	UCD:tjcallahan[2019-02-23]	.
6842-9	Qn	N	HP:0410222	.	HPO:nvasilevsky[2018-10-04]	.
6842-9	Qn	H	HP:0410222	.	HPO:nvasilevsky[2018-10-04]	.
6844-5	Qn	N	HP:0410235	.	UCD:tjcallahan[2019-02-23]	.
6844-5	Qn	H	HP:0410235	.	UCD:tjcallahan[2019-02-23]	.
6850-2	Qn	N	HP:0410228	.	UCD:tjcallahan[2019-02-23]	.
6850-2	Qn	H	HP:0410228	.	UCD:tjcallahan[2019-02-23]	.
6853-6	Qn	N	HP:0410228	.	UCD:tjcallahan[2019-02-23]	.
6853-6	Qn	H	HP:0410228	.	UCD:tjcallahan[2019-02-23]	.
6854-4	Qn	N	HP:0410228	.	UCD:tjcallahan[2019-02-23]	.
6854-4	Qn	H	HP:0410228	.	UCD:tjcallahan[2019-02-23]	.
6856-9	Qn	N	HP:0410228	.	UCD:tjcallahan[2019-02-23]	.
6856-9	Qn	H	HP:0410228	.	UCD:tjcallahan[2019-02-23]	.
